"staff_id","staff_name","role","service","week","month","service-2","available_beds","patients_request","patients_admitted","patients_refused","patient_satisfaction","staff_morale","event"
"STF-7a5180f0","Fred Smith","nurse","surgery",9,3,"surgery",22,41,22,19,61,93,"none"
"STF-7a5180f0","Fred Smith","nurse","surgery",8,2,"surgery",51,20,20,0,91,61,"strike"
"STF-7a5180f0","Fred Smith","nurse","surgery",7,2,"surgery",37,46,37,9,89,60,"none"
"STF-7a5180f0","Fred Smith","nurse","surgery",6,2,"surgery",27,58,27,31,96,81,"donation"
"STF-7a5180f0","Fred Smith","nurse","surgery",5,2,"surgery",26,70,26,44,81,83,"donation"
"STF-7a5180f0","Fred Smith","nurse","surgery",4,1,"surgery",56,57,56,1,74,94,"none"
"STF-7a5180f0","Fred Smith","nurse","surgery",3,1,"surgery",27,66,27,39,63,72,"flu"
"STF-7a5180f0","Fred Smith","nurse","surgery",2,1,"surgery",40,26,26,0,96,56,"none"
"STF-7a5180f0","Fred Smith","nurse","surgery",1,1,"surgery",45,130,45,85,83,78,"flu"
"STF-15269c02","Sherry Decker","nurse","surgery",52,12,"surgery",53,39,39,0,82,50,"none"
"STF-15269c02","Sherry Decker","nurse","surgery",51,12,"surgery",63,48,48,0,84,82,"none"
"STF-15269c02","Sherry Decker","nurse","surgery",50,12,"surgery",59,65,59,6,95,85,"none"
"STF-15269c02","Sherry Decker","nurse","surgery",49,12,"surgery",26,29,26,3,81,51,"none"
"STF-15269c02","Sherry Decker","nurse","surgery",48,12,"surgery",49,32,32,0,65,52,"none"
"STF-15269c02","Sherry Decker","nurse","surgery",47,12,"surgery",57,48,48,0,99,57,"none"
"STF-15269c02","Sherry Decker","nurse","surgery",46,12,"surgery",52,39,39,0,68,83,"none"
"STF-15269c02","Sherry Decker","nurse","surgery",45,12,"surgery",32,37,32,5,64,72,"none"
"STF-15269c02","Sherry Decker","nurse","surgery",44,11,"surgery",45,28,28,0,65,75,"none"
"STF-15269c02","Sherry Decker","nurse","surgery",43,11,"surgery",50,33,33,0,62,89,"donation"
"STF-15269c02","Sherry Decker","nurse","surgery",42,11,"surgery",45,67,45,22,65,75,"none"
"STF-15269c02","Sherry Decker","nurse","surgery",41,11,"surgery",31,49,31,18,85,93,"none"
"STF-15269c02","Sherry Decker","nurse","surgery",40,10,"surgery",46,36,36,0,83,51,"none"
"STF-15269c02","Sherry Decker","nurse","surgery",39,10,"surgery",36,49,36,13,86,58,"none"
"STF-15269c02","Sherry Decker","nurse","surgery",38,10,"surgery",47,48,47,1,62,81,"none"
"STF-15269c02","Sherry Decker","nurse","surgery",37,10,"surgery",31,39,31,8,69,66,"none"
"STF-15269c02","Sherry Decker","nurse","surgery",36,9,"surgery",47,53,47,6,97,99,"none"
"STF-15269c02","Sherry Decker","nurse","surgery",35,9,"surgery",26,45,26,19,93,52,"none"
"STF-15269c02","Sherry Decker","nurse","surgery",34,9,"surgery",22,42,22,20,96,86,"none"
"STF-15269c02","Sherry Decker","nurse","surgery",33,9,"surgery",36,30,30,0,80,75,"none"
"STF-15269c02","Sherry Decker","nurse","surgery",32,8,"surgery",31,25,25,0,87,97,"none"
"STF-15269c02","Sherry Decker","nurse","surgery",31,8,"surgery",20,24,20,4,83,86,"donation"
"STF-15269c02","Sherry Decker","nurse","surgery",30,8,"surgery",32,15,15,0,70,66,"strike"
"STF-15269c02","Sherry Decker","nurse","surgery",29,8,"surgery",36,31,31,0,87,57,"none"
"STF-15269c02","Sherry Decker","nurse","surgery",28,7,"surgery",31,28,28,0,66,74,"none"
"STF-15269c02","Sherry Decker","nurse","surgery",27,7,"surgery",29,24,24,0,68,59,"none"
"STF-15269c02","Sherry Decker","nurse","surgery",26,7,"surgery",31,30,30,0,75,54,"none"
"STF-15269c02","Sherry Decker","nurse","surgery",25,7,"surgery",22,39,22,17,76,98,"none"
"STF-15269c02","Sherry Decker","nurse","surgery",24,6,"surgery",39,21,21,0,95,39,"strike"
"STF-15269c02","Sherry Decker","nurse","surgery",23,6,"surgery",26,43,26,17,72,61,"none"
"STF-15269c02","Sherry Decker","nurse","surgery",22,6,"surgery",18,21,18,3,63,65,"none"
"STF-15269c02","Sherry Decker","nurse","surgery",21,6,"surgery",30,44,30,14,64,67,"donation"
"STF-15269c02","Sherry Decker","nurse","surgery",20,5,"surgery",31,39,31,8,99,94,"none"
"STF-15269c02","Sherry Decker","nurse","surgery",19,5,"surgery",42,44,42,2,78,66,"none"
"STF-15269c02","Sherry Decker","nurse","surgery",18,5,"surgery",43,36,36,0,81,98,"none"
"STF-15269c02","Sherry Decker","nurse","surgery",17,5,"surgery",40,23,23,0,95,94,"none"
"STF-15269c02","Sherry Decker","nurse","surgery",16,4,"surgery",37,28,28,0,82,31,"strike"
"STF-15269c02","Sherry Decker","nurse","surgery",15,4,"surgery",31,124,31,93,65,76,"flu"
"STF-15269c02","Sherry Decker","nurse","surgery",14,4,"surgery",33,49,33,16,97,87,"none"
"STF-15269c02","Sherry Decker","nurse","surgery",13,4,"surgery",41,54,41,13,75,90,"none"
"STF-15269c02","Sherry Decker","nurse","surgery",12,3,"surgery",38,24,24,0,79,73,"none"
"STF-15269c02","Sherry Decker","nurse","surgery",11,3,"surgery",48,48,48,0,82,80,"none"
"STF-15269c02","Sherry Decker","nurse","surgery",10,3,"surgery",38,57,38,19,68,55,"none"
"STF-15269c02","Sherry Decker","nurse","surgery",9,3,"surgery",22,41,22,19,61,93,"none"
"STF-15269c02","Sherry Decker","nurse","surgery",8,2,"surgery",51,20,20,0,91,61,"strike"
"STF-15269c02","Sherry Decker","nurse","surgery",7,2,"surgery",37,46,37,9,89,60,"none"
"STF-15269c02","Sherry Decker","nurse","surgery",6,2,"surgery",27,58,27,31,96,81,"donation"
"STF-15269c02","Sherry Decker","nurse","surgery",5,2,"surgery",26,70,26,44,81,83,"donation"
"STF-15269c02","Sherry Decker","nurse","surgery",4,1,"surgery",56,57,56,1,74,94,"none"
"STF-15269c02","Sherry Decker","nurse","surgery",3,1,"surgery",27,66,27,39,63,72,"flu"
"STF-15269c02","Sherry Decker","nurse","surgery",2,1,"surgery",40,26,26,0,96,56,"none"
"STF-15269c02","Sherry Decker","nurse","surgery",1,1,"surgery",45,130,45,85,83,78,"flu"
"STF-36b3e876","Anthony Humphrey","nurse","surgery",52,12,"surgery",53,39,39,0,82,50,"none"
"STF-36b3e876","Anthony Humphrey","nurse","surgery",51,12,"surgery",63,48,48,0,84,82,"none"
"STF-36b3e876","Anthony Humphrey","nurse","surgery",50,12,"surgery",59,65,59,6,95,85,"none"
"STF-36b3e876","Anthony Humphrey","nurse","surgery",49,12,"surgery",26,29,26,3,81,51,"none"
"STF-36b3e876","Anthony Humphrey","nurse","surgery",48,12,"surgery",49,32,32,0,65,52,"none"
"STF-36b3e876","Anthony Humphrey","nurse","surgery",47,12,"surgery",57,48,48,0,99,57,"none"
"STF-36b3e876","Anthony Humphrey","nurse","surgery",46,12,"surgery",52,39,39,0,68,83,"none"
"STF-36b3e876","Anthony Humphrey","nurse","surgery",45,12,"surgery",32,37,32,5,64,72,"none"
"STF-36b3e876","Anthony Humphrey","nurse","surgery",44,11,"surgery",45,28,28,0,65,75,"none"
"STF-36b3e876","Anthony Humphrey","nurse","surgery",43,11,"surgery",50,33,33,0,62,89,"donation"
"STF-36b3e876","Anthony Humphrey","nurse","surgery",42,11,"surgery",45,67,45,22,65,75,"none"
"STF-36b3e876","Anthony Humphrey","nurse","surgery",41,11,"surgery",31,49,31,18,85,93,"none"
"STF-36b3e876","Anthony Humphrey","nurse","surgery",40,10,"surgery",46,36,36,0,83,51,"none"
"STF-36b3e876","Anthony Humphrey","nurse","surgery",39,10,"surgery",36,49,36,13,86,58,"none"
"STF-36b3e876","Anthony Humphrey","nurse","surgery",38,10,"surgery",47,48,47,1,62,81,"none"
"STF-36b3e876","Anthony Humphrey","nurse","surgery",37,10,"surgery",31,39,31,8,69,66,"none"
"STF-36b3e876","Anthony Humphrey","nurse","surgery",36,9,"surgery",47,53,47,6,97,99,"none"
"STF-36b3e876","Anthony Humphrey","nurse","surgery",35,9,"surgery",26,45,26,19,93,52,"none"
"STF-36b3e876","Anthony Humphrey","nurse","surgery",34,9,"surgery",22,42,22,20,96,86,"none"
"STF-36b3e876","Anthony Humphrey","nurse","surgery",33,9,"surgery",36,30,30,0,80,75,"none"
"STF-36b3e876","Anthony Humphrey","nurse","surgery",32,8,"surgery",31,25,25,0,87,97,"none"
"STF-36b3e876","Anthony Humphrey","nurse","surgery",31,8,"surgery",20,24,20,4,83,86,"donation"
"STF-36b3e876","Anthony Humphrey","nurse","surgery",30,8,"surgery",32,15,15,0,70,66,"strike"
"STF-36b3e876","Anthony Humphrey","nurse","surgery",29,8,"surgery",36,31,31,0,87,57,"none"
"STF-36b3e876","Anthony Humphrey","nurse","surgery",28,7,"surgery",31,28,28,0,66,74,"none"
"STF-36b3e876","Anthony Humphrey","nurse","surgery",27,7,"surgery",29,24,24,0,68,59,"none"
"STF-36b3e876","Anthony Humphrey","nurse","surgery",26,7,"surgery",31,30,30,0,75,54,"none"
"STF-36b3e876","Anthony Humphrey","nurse","surgery",25,7,"surgery",22,39,22,17,76,98,"none"
"STF-36b3e876","Anthony Humphrey","nurse","surgery",24,6,"surgery",39,21,21,0,95,39,"strike"
"STF-36b3e876","Anthony Humphrey","nurse","surgery",23,6,"surgery",26,43,26,17,72,61,"none"
"STF-36b3e876","Anthony Humphrey","nurse","surgery",22,6,"surgery",18,21,18,3,63,65,"none"
"STF-36b3e876","Anthony Humphrey","nurse","surgery",21,6,"surgery",30,44,30,14,64,67,"donation"
"STF-36b3e876","Anthony Humphrey","nurse","surgery",20,5,"surgery",31,39,31,8,99,94,"none"
"STF-36b3e876","Anthony Humphrey","nurse","surgery",19,5,"surgery",42,44,42,2,78,66,"none"
"STF-36b3e876","Anthony Humphrey","nurse","surgery",18,5,"surgery",43,36,36,0,81,98,"none"
"STF-36b3e876","Anthony Humphrey","nurse","surgery",17,5,"surgery",40,23,23,0,95,94,"none"
"STF-36b3e876","Anthony Humphrey","nurse","surgery",16,4,"surgery",37,28,28,0,82,31,"strike"
"STF-36b3e876","Anthony Humphrey","nurse","surgery",15,4,"surgery",31,124,31,93,65,76,"flu"
"STF-36b3e876","Anthony Humphrey","nurse","surgery",14,4,"surgery",33,49,33,16,97,87,"none"
"STF-36b3e876","Anthony Humphrey","nurse","surgery",13,4,"surgery",41,54,41,13,75,90,"none"
"STF-36b3e876","Anthony Humphrey","nurse","surgery",12,3,"surgery",38,24,24,0,79,73,"none"
"STF-36b3e876","Anthony Humphrey","nurse","surgery",11,3,"surgery",48,48,48,0,82,80,"none"
"STF-36b3e876","Anthony Humphrey","nurse","surgery",10,3,"surgery",38,57,38,19,68,55,"none"
"STF-36b3e876","Anthony Humphrey","nurse","surgery",9,3,"surgery",22,41,22,19,61,93,"none"
"STF-36b3e876","Anthony Humphrey","nurse","surgery",8,2,"surgery",51,20,20,0,91,61,"strike"
"STF-36b3e876","Anthony Humphrey","nurse","surgery",7,2,"surgery",37,46,37,9,89,60,"none"
"STF-36b3e876","Anthony Humphrey","nurse","surgery",6,2,"surgery",27,58,27,31,96,81,"donation"
"STF-36b3e876","Anthony Humphrey","nurse","surgery",5,2,"surgery",26,70,26,44,81,83,"donation"
"STF-36b3e876","Anthony Humphrey","nurse","surgery",4,1,"surgery",56,57,56,1,74,94,"none"
"STF-36b3e876","Anthony Humphrey","nurse","surgery",3,1,"surgery",27,66,27,39,63,72,"flu"
"STF-36b3e876","Anthony Humphrey","nurse","surgery",2,1,"surgery",40,26,26,0,96,56,"none"
"STF-36b3e876","Anthony Humphrey","nurse","surgery",1,1,"surgery",45,130,45,85,83,78,"flu"
"STF-177e5df8","Angelica Tucker","nurse","surgery",52,12,"surgery",53,39,39,0,82,50,"none"
"STF-177e5df8","Angelica Tucker","nurse","surgery",51,12,"surgery",63,48,48,0,84,82,"none"
"STF-177e5df8","Angelica Tucker","nurse","surgery",50,12,"surgery",59,65,59,6,95,85,"none"
"STF-177e5df8","Angelica Tucker","nurse","surgery",49,12,"surgery",26,29,26,3,81,51,"none"
"STF-177e5df8","Angelica Tucker","nurse","surgery",48,12,"surgery",49,32,32,0,65,52,"none"
"STF-177e5df8","Angelica Tucker","nurse","surgery",47,12,"surgery",57,48,48,0,99,57,"none"
"STF-177e5df8","Angelica Tucker","nurse","surgery",46,12,"surgery",52,39,39,0,68,83,"none"
"STF-177e5df8","Angelica Tucker","nurse","surgery",45,12,"surgery",32,37,32,5,64,72,"none"
"STF-177e5df8","Angelica Tucker","nurse","surgery",44,11,"surgery",45,28,28,0,65,75,"none"
"STF-177e5df8","Angelica Tucker","nurse","surgery",43,11,"surgery",50,33,33,0,62,89,"donation"
"STF-177e5df8","Angelica Tucker","nurse","surgery",42,11,"surgery",45,67,45,22,65,75,"none"
"STF-177e5df8","Angelica Tucker","nurse","surgery",41,11,"surgery",31,49,31,18,85,93,"none"
"STF-177e5df8","Angelica Tucker","nurse","surgery",40,10,"surgery",46,36,36,0,83,51,"none"
"STF-177e5df8","Angelica Tucker","nurse","surgery",39,10,"surgery",36,49,36,13,86,58,"none"
"STF-177e5df8","Angelica Tucker","nurse","surgery",38,10,"surgery",47,48,47,1,62,81,"none"
"STF-177e5df8","Angelica Tucker","nurse","surgery",37,10,"surgery",31,39,31,8,69,66,"none"
"STF-177e5df8","Angelica Tucker","nurse","surgery",36,9,"surgery",47,53,47,6,97,99,"none"
"STF-177e5df8","Angelica Tucker","nurse","surgery",35,9,"surgery",26,45,26,19,93,52,"none"
"STF-177e5df8","Angelica Tucker","nurse","surgery",34,9,"surgery",22,42,22,20,96,86,"none"
"STF-177e5df8","Angelica Tucker","nurse","surgery",33,9,"surgery",36,30,30,0,80,75,"none"
"STF-177e5df8","Angelica Tucker","nurse","surgery",32,8,"surgery",31,25,25,0,87,97,"none"
"STF-177e5df8","Angelica Tucker","nurse","surgery",31,8,"surgery",20,24,20,4,83,86,"donation"
"STF-177e5df8","Angelica Tucker","nurse","surgery",30,8,"surgery",32,15,15,0,70,66,"strike"
"STF-177e5df8","Angelica Tucker","nurse","surgery",29,8,"surgery",36,31,31,0,87,57,"none"
"STF-177e5df8","Angelica Tucker","nurse","surgery",28,7,"surgery",31,28,28,0,66,74,"none"
"STF-177e5df8","Angelica Tucker","nurse","surgery",27,7,"surgery",29,24,24,0,68,59,"none"
"STF-177e5df8","Angelica Tucker","nurse","surgery",26,7,"surgery",31,30,30,0,75,54,"none"
"STF-177e5df8","Angelica Tucker","nurse","surgery",25,7,"surgery",22,39,22,17,76,98,"none"
"STF-177e5df8","Angelica Tucker","nurse","surgery",24,6,"surgery",39,21,21,0,95,39,"strike"
"STF-177e5df8","Angelica Tucker","nurse","surgery",23,6,"surgery",26,43,26,17,72,61,"none"
"STF-177e5df8","Angelica Tucker","nurse","surgery",22,6,"surgery",18,21,18,3,63,65,"none"
"STF-177e5df8","Angelica Tucker","nurse","surgery",21,6,"surgery",30,44,30,14,64,67,"donation"
"STF-177e5df8","Angelica Tucker","nurse","surgery",20,5,"surgery",31,39,31,8,99,94,"none"
"STF-177e5df8","Angelica Tucker","nurse","surgery",19,5,"surgery",42,44,42,2,78,66,"none"
"STF-177e5df8","Angelica Tucker","nurse","surgery",18,5,"surgery",43,36,36,0,81,98,"none"
"STF-177e5df8","Angelica Tucker","nurse","surgery",17,5,"surgery",40,23,23,0,95,94,"none"
"STF-177e5df8","Angelica Tucker","nurse","surgery",16,4,"surgery",37,28,28,0,82,31,"strike"
"STF-177e5df8","Angelica Tucker","nurse","surgery",15,4,"surgery",31,124,31,93,65,76,"flu"
"STF-177e5df8","Angelica Tucker","nurse","surgery",14,4,"surgery",33,49,33,16,97,87,"none"
"STF-177e5df8","Angelica Tucker","nurse","surgery",13,4,"surgery",41,54,41,13,75,90,"none"
"STF-177e5df8","Angelica Tucker","nurse","surgery",12,3,"surgery",38,24,24,0,79,73,"none"
"STF-177e5df8","Angelica Tucker","nurse","surgery",11,3,"surgery",48,48,48,0,82,80,"none"
"STF-177e5df8","Angelica Tucker","nurse","surgery",10,3,"surgery",38,57,38,19,68,55,"none"
"STF-177e5df8","Angelica Tucker","nurse","surgery",9,3,"surgery",22,41,22,19,61,93,"none"
"STF-177e5df8","Angelica Tucker","nurse","surgery",8,2,"surgery",51,20,20,0,91,61,"strike"
"STF-177e5df8","Angelica Tucker","nurse","surgery",7,2,"surgery",37,46,37,9,89,60,"none"
"STF-177e5df8","Angelica Tucker","nurse","surgery",6,2,"surgery",27,58,27,31,96,81,"donation"
"STF-177e5df8","Angelica Tucker","nurse","surgery",5,2,"surgery",26,70,26,44,81,83,"donation"
"STF-177e5df8","Angelica Tucker","nurse","surgery",4,1,"surgery",56,57,56,1,74,94,"none"
"STF-177e5df8","Angelica Tucker","nurse","surgery",3,1,"surgery",27,66,27,39,63,72,"flu"
"STF-177e5df8","Angelica Tucker","nurse","surgery",2,1,"surgery",40,26,26,0,96,56,"none"
"STF-177e5df8","Angelica Tucker","nurse","surgery",1,1,"surgery",45,130,45,85,83,78,"flu"
"STF-3d6f6916","Philip Cannon","nurse","surgery",52,12,"surgery",53,39,39,0,82,50,"none"
"STF-3d6f6916","Philip Cannon","nurse","surgery",51,12,"surgery",63,48,48,0,84,82,"none"
"STF-3d6f6916","Philip Cannon","nurse","surgery",50,12,"surgery",59,65,59,6,95,85,"none"
"STF-3d6f6916","Philip Cannon","nurse","surgery",49,12,"surgery",26,29,26,3,81,51,"none"
"STF-3d6f6916","Philip Cannon","nurse","surgery",48,12,"surgery",49,32,32,0,65,52,"none"
"STF-3d6f6916","Philip Cannon","nurse","surgery",47,12,"surgery",57,48,48,0,99,57,"none"
"STF-3d6f6916","Philip Cannon","nurse","surgery",46,12,"surgery",52,39,39,0,68,83,"none"
"STF-3d6f6916","Philip Cannon","nurse","surgery",45,12,"surgery",32,37,32,5,64,72,"none"
"STF-3d6f6916","Philip Cannon","nurse","surgery",44,11,"surgery",45,28,28,0,65,75,"none"
"STF-3d6f6916","Philip Cannon","nurse","surgery",43,11,"surgery",50,33,33,0,62,89,"donation"
"STF-3d6f6916","Philip Cannon","nurse","surgery",42,11,"surgery",45,67,45,22,65,75,"none"
"STF-3d6f6916","Philip Cannon","nurse","surgery",41,11,"surgery",31,49,31,18,85,93,"none"
"STF-3d6f6916","Philip Cannon","nurse","surgery",40,10,"surgery",46,36,36,0,83,51,"none"
"STF-3d6f6916","Philip Cannon","nurse","surgery",39,10,"surgery",36,49,36,13,86,58,"none"
"STF-3d6f6916","Philip Cannon","nurse","surgery",38,10,"surgery",47,48,47,1,62,81,"none"
"STF-3d6f6916","Philip Cannon","nurse","surgery",37,10,"surgery",31,39,31,8,69,66,"none"
"STF-3d6f6916","Philip Cannon","nurse","surgery",36,9,"surgery",47,53,47,6,97,99,"none"
"STF-3d6f6916","Philip Cannon","nurse","surgery",35,9,"surgery",26,45,26,19,93,52,"none"
"STF-3d6f6916","Philip Cannon","nurse","surgery",34,9,"surgery",22,42,22,20,96,86,"none"
"STF-3d6f6916","Philip Cannon","nurse","surgery",33,9,"surgery",36,30,30,0,80,75,"none"
"STF-3d6f6916","Philip Cannon","nurse","surgery",32,8,"surgery",31,25,25,0,87,97,"none"
"STF-3d6f6916","Philip Cannon","nurse","surgery",31,8,"surgery",20,24,20,4,83,86,"donation"
"STF-3d6f6916","Philip Cannon","nurse","surgery",30,8,"surgery",32,15,15,0,70,66,"strike"
"STF-3d6f6916","Philip Cannon","nurse","surgery",29,8,"surgery",36,31,31,0,87,57,"none"
"STF-3d6f6916","Philip Cannon","nurse","surgery",28,7,"surgery",31,28,28,0,66,74,"none"
"STF-3d6f6916","Philip Cannon","nurse","surgery",27,7,"surgery",29,24,24,0,68,59,"none"
"STF-3d6f6916","Philip Cannon","nurse","surgery",26,7,"surgery",31,30,30,0,75,54,"none"
"STF-3d6f6916","Philip Cannon","nurse","surgery",25,7,"surgery",22,39,22,17,76,98,"none"
"STF-3d6f6916","Philip Cannon","nurse","surgery",24,6,"surgery",39,21,21,0,95,39,"strike"
"STF-3d6f6916","Philip Cannon","nurse","surgery",23,6,"surgery",26,43,26,17,72,61,"none"
"STF-3d6f6916","Philip Cannon","nurse","surgery",22,6,"surgery",18,21,18,3,63,65,"none"
"STF-3d6f6916","Philip Cannon","nurse","surgery",21,6,"surgery",30,44,30,14,64,67,"donation"
"STF-3d6f6916","Philip Cannon","nurse","surgery",20,5,"surgery",31,39,31,8,99,94,"none"
"STF-3d6f6916","Philip Cannon","nurse","surgery",19,5,"surgery",42,44,42,2,78,66,"none"
"STF-3d6f6916","Philip Cannon","nurse","surgery",18,5,"surgery",43,36,36,0,81,98,"none"
"STF-3d6f6916","Philip Cannon","nurse","surgery",17,5,"surgery",40,23,23,0,95,94,"none"
"STF-3d6f6916","Philip Cannon","nurse","surgery",16,4,"surgery",37,28,28,0,82,31,"strike"
"STF-3d6f6916","Philip Cannon","nurse","surgery",15,4,"surgery",31,124,31,93,65,76,"flu"
"STF-3d6f6916","Philip Cannon","nurse","surgery",14,4,"surgery",33,49,33,16,97,87,"none"
"STF-3d6f6916","Philip Cannon","nurse","surgery",13,4,"surgery",41,54,41,13,75,90,"none"
"STF-3d6f6916","Philip Cannon","nurse","surgery",12,3,"surgery",38,24,24,0,79,73,"none"
"STF-3d6f6916","Philip Cannon","nurse","surgery",11,3,"surgery",48,48,48,0,82,80,"none"
"STF-3d6f6916","Philip Cannon","nurse","surgery",10,3,"surgery",38,57,38,19,68,55,"none"
"STF-3d6f6916","Philip Cannon","nurse","surgery",9,3,"surgery",22,41,22,19,61,93,"none"
"STF-3d6f6916","Philip Cannon","nurse","surgery",8,2,"surgery",51,20,20,0,91,61,"strike"
"STF-3d6f6916","Philip Cannon","nurse","surgery",7,2,"surgery",37,46,37,9,89,60,"none"
"STF-3d6f6916","Philip Cannon","nurse","surgery",6,2,"surgery",27,58,27,31,96,81,"donation"
"STF-3d6f6916","Philip Cannon","nurse","surgery",5,2,"surgery",26,70,26,44,81,83,"donation"
"STF-3d6f6916","Philip Cannon","nurse","surgery",4,1,"surgery",56,57,56,1,74,94,"none"
"STF-3d6f6916","Philip Cannon","nurse","surgery",3,1,"surgery",27,66,27,39,63,72,"flu"
"STF-3d6f6916","Philip Cannon","nurse","surgery",2,1,"surgery",40,26,26,0,96,56,"none"
"STF-3d6f6916","Philip Cannon","nurse","surgery",1,1,"surgery",45,130,45,85,83,78,"flu"
"STF-00fbd582","John Pierce","nursing_assistant","surgery",52,12,"surgery",53,39,39,0,82,50,"none"
"STF-00fbd582","John Pierce","nursing_assistant","surgery",51,12,"surgery",63,48,48,0,84,82,"none"
"STF-00fbd582","John Pierce","nursing_assistant","surgery",50,12,"surgery",59,65,59,6,95,85,"none"
"STF-00fbd582","John Pierce","nursing_assistant","surgery",49,12,"surgery",26,29,26,3,81,51,"none"
"STF-00fbd582","John Pierce","nursing_assistant","surgery",48,12,"surgery",49,32,32,0,65,52,"none"
"STF-00fbd582","John Pierce","nursing_assistant","surgery",47,12,"surgery",57,48,48,0,99,57,"none"
"STF-00fbd582","John Pierce","nursing_assistant","surgery",46,12,"surgery",52,39,39,0,68,83,"none"
"STF-00fbd582","John Pierce","nursing_assistant","surgery",45,12,"surgery",32,37,32,5,64,72,"none"
"STF-00fbd582","John Pierce","nursing_assistant","surgery",44,11,"surgery",45,28,28,0,65,75,"none"
"STF-00fbd582","John Pierce","nursing_assistant","surgery",43,11,"surgery",50,33,33,0,62,89,"donation"
"STF-00fbd582","John Pierce","nursing_assistant","surgery",42,11,"surgery",45,67,45,22,65,75,"none"
"STF-00fbd582","John Pierce","nursing_assistant","surgery",41,11,"surgery",31,49,31,18,85,93,"none"
"STF-00fbd582","John Pierce","nursing_assistant","surgery",40,10,"surgery",46,36,36,0,83,51,"none"
"STF-00fbd582","John Pierce","nursing_assistant","surgery",39,10,"surgery",36,49,36,13,86,58,"none"
"STF-00fbd582","John Pierce","nursing_assistant","surgery",38,10,"surgery",47,48,47,1,62,81,"none"
"STF-00fbd582","John Pierce","nursing_assistant","surgery",37,10,"surgery",31,39,31,8,69,66,"none"
"STF-00fbd582","John Pierce","nursing_assistant","surgery",36,9,"surgery",47,53,47,6,97,99,"none"
"STF-00fbd582","John Pierce","nursing_assistant","surgery",35,9,"surgery",26,45,26,19,93,52,"none"
